,date,year_month,year,month,inflation,inf_accum,quarter,gdp,precipitation_vol,max_temp,min_temp,humidity,wind_speed,min_sale,max_sale,total_sales,total_invoices,total_cpfs,avg_tickect,week_day,holiday,day,week_day_str,after_holiday,before_holiday
842,2016-08-09,201608,2016,8,0.44,8.97,3,165.5,0.0,31.8,15.1,33.75,0.0,3.5,118.44,8577.66,300.0,34.0,28.5922,1,0,9,Tuesday,0,0
843,2016-08-08,201608,2016,8,0.44,8.97,3,165.5,0.0,31.2,13.7,37.25,0.666667,3.5,80.255,7080.64,277.0,33.0,25.56187725631769,0,0,8,Monday,0,0
844,2016-08-07,201608,2016,8,0.44,8.97,3,165.5,0.0,29.8,13.1,42.75,1.34296,,,,,,,6,0,7,Sunday,0,0
845,2016-08-06,201608,2016,8,0.44,8.97,3,165.5,0.0,28.4,12.8,42.0,1.34296,,,,,,,5,0,6,Saturday,0,0
846,2016-08-05,201608,2016,8,0.44,8.97,3,165.5,0.0,25.7,16.7,43.25,1.333333,3.5,122.325,5307.575,194.0,52.0,27.35863402061856,4,0,5,Friday,0,0
847,2016-08-04,201608,2016,8,0.44,8.97,3,165.5,0.0,27.9,15.0,52.5,4.0,12.25,71.7325,811.5625,27.0,26.0,30.057870370370363,3,0,4,Thursday,0,0
848,2016-08-03,201608,2016,8,0.44,8.97,3,165.5,0.0,28.2,13.2,45.5,3.666667,,,,,,,2,0,3,Wednesday,0,0
849,2016-08-02,201608,2016,8,0.44,8.97,3,165.5,0.0,27.6,11.8,40.0,2.0,17.2025,86.6075,583.8875,18.0,18.0,32.43819444444444,1,0,2,Tuesday,0,0
850,2016-08-01,201608,2016,8,0.44,8.97,3,165.5,0.0,26.4,14.3,50.0,1.0,16.7475,51.135,697.8475,22.0,21.0,31.720340909090904,0,0,1,Monday,0,0
851,2016-07-31,201607,2016,7,0.52,8.74,3,165.5,0.0,25.8,13.7,49.25,3.666667,,,,,,,6,0,31,Sunday,0,0
852,2016-07-30,201607,2016,7,0.52,8.74,3,165.5,0.0,25.8,14.6,47.5,3.666667,,,,,,,5,0,30,Saturday,0,0
853,2016-07-29,201607,2016,7,0.52,8.74,3,165.5,0.0,27.5,15.0,40.25,3.333333,18.6725,90.02,699.3175,19.0,18.0,36.806184210526325,4,0,29,Friday,0,0
854,2016-07-28,201607,2016,7,0.52,8.74,3,165.5,0.0,28.5,16.0,36.25,3.0,7.0,49.035,412.5975,17.0,10.0,24.270441176470587,3,0,28,Thursday,0,0
855,2016-07-27,201607,2016,7,0.52,8.74,3,165.5,0.0,28.8,13.5,38.25,0.0,3.5,72.1175,954.8525,32.0,28.0,29.839140625,2,0,27,Wednesday,0,0
856,2016-07-26,201607,2016,7,0.52,8.74,3,165.5,0.0,28.1,16.0,52.75,3.666667,7.0,61.5825,736.7675,26.0,23.0,28.337211538461535,1,0,26,Tuesday,0,0
857,2016-07-25,201607,2016,7,0.52,8.74,3,165.5,0.0,27.2,15.0,52.5,3.666667,3.5,71.33,1006.1275,42.0,22.0,23.955416666666657,0,0,25,Monday,0,0
858,2016-07-24,201607,2016,7,0.52,8.74,3,165.5,0.0,27.4,16.3,43.25,1.666667,,,,,,,6,0,24,Sunday,0,0
859,2016-07-23,201607,2016,7,0.52,8.74,3,165.5,0.0,28.4,17.4,49.5,3.666667,,,,,,,5,0,23,Saturday,0,0
860,2016-07-22,201607,2016,7,0.52,8.74,3,165.5,0.0,28.8,14.0,39.0,1.0,8.75,75.04,1283.625,38.0,30.0,33.7796052631579,4,0,22,Friday,0,0
861,2016-07-21,201607,2016,7,0.52,8.74,3,165.5,0.0,30.1,14.3,41.0,1.0,7.0,57.8025,1058.33,34.0,31.0,31.127352941176472,3,0,21,Thursday,0,0
862,2016-07-20,201607,2016,7,0.52,8.74,3,165.5,0.0,30.4,14.2,46.0,1.0,12.25,68.25,668.115,19.0,13.0,35.16394736842105,2,0,20,Wednesday,0,0
863,2016-07-19,201607,2016,7,0.52,8.74,3,165.5,0.0,30.6,13.8,36.75,2.0,7.0,46.0075,402.71,15.0,13.0,26.847333333333328,1,0,19,Tuesday,0,0
864,2016-07-18,201607,2016,7,0.52,8.74,3,165.5,0.0,30.0,12.5,39.0,1.666667,3.5,53.375,3030.4575,118.0,19.0,25.681843220338983,0,0,18,Monday,0,0
865,2016-07-17,201607,2016,7,0.52,8.74,3,165.5,0.0,29.8,15.4,52.5,0.0,,,,,,,6,0,17,Sunday,0,0
866,2016-07-16,201607,2016,7,0.52,8.74,3,165.5,0.0,30.6,14.0,37.5,0.0,,,,,,,5,0,16,Saturday,0,0
867,2016-07-15,201607,2016,7,0.52,8.74,3,165.5,0.0,30.6,13.9,39.75,0.0,15.75,15.75,15.75,1.0,1.0,15.75,4,0,15,Friday,0,0
868,2016-07-14,201607,2016,7,0.52,8.74,3,165.5,0.0,30.8,12.8,39.25,1.34296,,,,,,,3,0,14,Thursday,0,0
869,2016-07-13,201607,2016,7,0.52,8.74,3,165.5,0.0,29.3,13.0,33.25,0.68592,,,,,,,2,0,13,Wednesday,0,0
870,2016-07-12,201607,2016,7,0.52,8.74,3,165.5,0.0,29.5,13.0,36.0,0.666667,,,,,,,1,0,12,Tuesday,0,0
871,2016-07-11,201607,2016,7,0.52,8.74,3,165.5,0.0,29.4,13.5,39.25,0.0,,,,,,,0,0,11,Monday,0,0
872,2016-07-10,201607,2016,7,0.52,8.74,3,165.5,0.0,30.0,14.8,50.0,1.0,,,,,,,6,0,10,Sunday,0,0
873,2016-07-09,201607,2016,7,0.52,8.74,3,165.5,0.0,29.6,18.7,42.75,0.34296,,,,,,,5,0,9,Saturday,0,0
874,2016-07-08,201607,2016,7,0.52,8.74,3,165.5,0.0,29.0,18.3,43.5,1.34296,,,,,,,4,0,8,Friday,0,0
875,2016-07-07,201607,2016,7,0.52,8.74,3,165.5,0.0,29.1,14.0,48.5,0.0,,,,,,,3,0,7,Thursday,0,0
876,2016-07-06,201607,2016,7,0.52,8.74,3,165.5,0.0,27.6,15.1,55.25,0.666667,,,,,,,2,0,6,Wednesday,0,0
877,2016-07-05,201607,2016,7,0.52,8.74,3,165.5,0.0,26.6,14.8,58.75,2.0,,,,,,,1,0,5,Tuesday,0,0
878,2016-07-04,201607,2016,7,0.52,8.74,3,165.5,0.0,26.8,14.1,55.5,4.3333330000000005,15.75,150.3075,1753.22,43.0,18.0,40.77255813953487,0,0,4,Monday,0,0
879,2016-07-03,201607,2016,7,0.52,8.74,3,165.5,0.0,26.4,15.1,52.75,4.0,,,,,,,6,0,3,Sunday,0,0
880,2016-07-02,201607,2016,7,0.52,8.74,3,165.5,0.0,26.2,13.9,50.5,3.0,,,,,,,5,0,2,Saturday,0,0
881,2016-07-01,201607,2016,7,0.52,8.74,3,165.5,0.0,25.7,14.4,50.25,3.0,6.125,112.035,934.8675,28.0,16.0,33.388125,4,0,1,Friday,0,0
882,2016-06-30,201606,2016,6,0.35,8.84,2,163.7,0.0,25.3,14.0,61.5,4.6666669999999995,8.75,64.61,846.2475,28.0,9.0,30.223125,3,0,30,Thursday,0,0
883,2016-06-29,201606,2016,6,0.35,8.84,2,163.7,0.0,25.5,14.2,55.0,4.3333330000000005,14.875,76.09,1091.685,36.0,17.0,30.324583333333326,2,0,29,Wednesday,0,0
884,2016-06-28,201606,2016,6,0.35,8.84,2,163.7,0.0,25.7,12.4,53.0,4.6666669999999995,,,,,,,1,0,28,Tuesday,0,0
885,2016-06-27,201606,2016,6,0.35,8.84,2,163.7,0.0,24.2,13.2,52.75,1.666667,3.5,57.4875,2314.025,104.0,12.0,22.250240384615385,0,0,27,Monday,0,0
886,2016-06-26,201606,2016,6,0.35,8.84,2,163.7,0.0,25.5,13.7,61.0,3.666667,,,,,,,6,0,26,Sunday,0,0
887,2016-06-25,201606,2016,6,0.35,8.84,2,163.7,0.0,25.8,16.0,45.5,5.0,,,,,,,5,0,25,Saturday,0,0
888,2016-06-24,201606,2016,6,0.35,8.84,2,163.7,0.0,28.1,12.8,43.0,3.666667,3.2375,87.3075,5585.8425,214.0,30.0,26.102067757009348,4,0,24,Friday,0,0
889,2016-06-23,201606,2016,6,0.35,8.84,2,163.7,0.0,28.0,16.3,41.25,1.0,4.375,67.3925,6013.7175,252.0,46.0,23.863958333333333,3,0,23,Thursday,0,0
890,2016-06-22,201606,2016,6,0.35,8.84,2,163.7,0.0,26.5,15.6,53.0,1.666667,3.5,61.8975,6156.115,255.0,45.0,24.141627450980394,2,0,22,Wednesday,0,0
891,2016-06-21,201606,2016,6,0.35,8.84,2,163.7,0.0,28.2,14.7,53.25,3.666667,3.5,199.5,6202.8575,155.0,14.0,40.01843548387097,1,0,21,Tuesday,0,0
892,2016-06-20,201606,2016,6,0.35,8.84,2,163.7,0.0,27.4,14.6,50.5,2.009627,1.75,115.3425,5028.0125,161.0,22.0,31.229891304347827,0,0,20,Monday,0,0
